rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Other Current Assets,Total Current Assets,Fixed Equipment,Major Movable Equipment,Total Assets,"Salaries, Wages, and Fees Payable",Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Net Revenue from Stand-Alone CHIP
743051,61309,WRAY COMMUNITY DISTRICT HOSPITAL,1017 WEST SEVENTH STREET,WRAY,CO,80758,YUMA,99906.0,R,CAH,1,11,1/1/2022,12/31/2022,160.62,1.68,,576.0,334.0,1314.0,16.0,5840.0,,142.0,101.0,363.0,16.0,,433.0,206.0,856.0,16.0,5840.0,,142.0,101.0,363.0,45589.0,708798.0,393249.0,393249.0,10872464.0,21769119.0,1115658.0,24519453.0,8961796.0,38529165.0,47490961.0,,,,,,,8423943.0,-5339017.0,,19020566.0,,9358047.0,30330106.0,1123842.0,948741.0,4197250.0,,,497331.0,497331.0,4694581.0,25635525.0,30330106.0,,,,,,8999761.0,46544275.0,55544036.0,21544283.0,33999753.0,32641583.0,1358170.0,1433243.0,2791413.0,500000.0,2291413.0,0.516297,3031460.0,
743065,161354,HORN MEMORIAL HOSPITAL,700 EAST 2ND STREET,IDA GROVE,IA,51445,IDA,99916.0,R,CAH,1,2,1/1/2022,12/31/2022,127.34,,,1261.0,,1628.0,25.0,9125.0,,118.0,,168.0,25.0,,481.0,,693.0,25.0,9125.0,,118.0,,168.0,14886.0,293627.0,214285.0,829849.0,10520023.0,15568103.0,1676547.0,24709579.0,5043998.0,31342359.0,36386357.0,,,,,,,3088659.0,,869196.0,12316462.0,,10104796.0,34667712.0,1098528.0,10004.0,2554947.0,7920462.0,,,7920462.0,10475409.0,24192303.0,34667712.0,,,,,,5052694.0,33097276.0,38149970.0,14018609.0,24131361.0,26088126.0,-1956765.0,2364959.0,408194.0,,408194.0,0.679089,2226787.0,
743073,230297,KARMANOS CANCER HOSPITAL,4100 JOHN R,DETROIT,MI,48201,WAYNE,19804.0,U,STH,1,2,10/1/2021,9/30/2022,681.84,40.7,,4349.0,895.0,20973.0,106.0,38690.0,,482.0,45.0,2183.0,106.0,,3823.0,790.0,18557.0,95.0,34675.0,,482.0,45.0,2183.0,1514475.0,2705498.0,2433517.0,10646715.0,68229257.0,305972189.0,5289651.0,255005051.0,214498032.0,813385756.0,1027883788.0,14065087.0,,68535018.0,1841896.0,,,34088648.0,,,187175095.0,225916.0,60463443.0,288585018.0,6094731.0,-14659227.0,44731425.0,,38045422.0,5083223.0,43128645.0,87860070.0,200724948.0,288585018.0,,286816.0,0.1435,9167773.0,1165509.0,214498032.0,813384569.0,1027882601.0,743107186.0,284775415.0,363847462.0,-79072047.0,103400077.0,24328030.0,,24328030.0,0.248087,22281860.0,
743075,241322,INTL FALLS MEMORIAL HOSPITAL,1400 HIGHWAY 71,INTERNATIONAL FALLS,MN,56649-3525,KOOCHICHING,99924.0,R,CAH,1,2,1/1/2022,12/31/2022,154.2,,,1329.0,18.0,2019.0,18.0,6570.0,,200.0,3.0,373.0,18.0,,712.0,18.0,1224.0,18.0,6570.0,,200.0,3.0,373.0,148904.0,618605.0,465054.0,1175636.0,13391863.0,19556878.0,1480137.0,29189967.0,6875287.0,48152939.0,55028226.0,,,,,,,7245489.0,-3294334.0,,8102236.0,1896087.0,6890533.0,35763070.0,1730571.0,18550.0,5000924.0,,5424405.0,302288.0,5726693.0,10727617.0,25035453.0,35763070.0,,,,,,6875840.0,51883524.0,58759364.0,26088441.0,32670923.0,32948741.0,-277818.0,1239487.0,961669.0,923377.0,38292.0,0.530454,4175868.0,
743079,250151,ALLIANCE HEALTH CENTER,5000 HWY 39 NORTH,MERIDIAN,MS,39303,LAUDERDALE,99925.0,R,STH,1,4,1/1/2022,12/31/2022,16.27,,,1092.0,1168.0,4368.0,79.0,28835.0,,173.0,262.0,746.0,214.0,,1092.0,1168.0,4368.0,79.0,28835.0,,173.0,262.0,746.0,1409952.0,771429.0,1647866.0,1664167.0,14693519.0,15955499.0,1623754.0,25011481.0,71275586.0,13106515.0,84382101.0,1203712.0,,14693519.0,688426.0,,,3787196.0,,,3969061.0,,3998542.0,97216208.0,1760900.0,12978181.0,5238734.0,,25820000.0,,25820000.0,31058734.0,66157474.0,97216208.0,,26263.0,0.12,,,71275586.0,13106515.0,84382101.0,38238575.0,46143526.0,31145348.0,14998178.0,12359546.0,27357724.0,,27357724.0,0.288736,9008759.0,239769.0
743095,370170,LAWTON INDIAN HOSPITAL,1515 NE LAWRIE TATUM ROAD,LAWTON,OK,73501,COMANCHE,30020.0,U,STH,1,7,10/1/2021,9/30/2022,579.0,,,470.0,741.0,1895.0,38.0,13870.0,,74.0,94.0,267.0,38.0,,470.0,741.0,1895.0,38.0,13870.0,,74.0,94.0,267.0,,,,,41490862.0,49085317.0,2303190.0,51778286.0,30320.0,1009275.0,1039595.0,1.0,,41490862.0,,,,,,,,,,,,,,,,,,,,,,23003.0,0.12,,,,,,,,90576179.0,-90576179.0,,-90576179.0,,-90576179.0,,,
743096,370228,BAILEY MEDICAL CENTER,10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,TULSA,46140.0,U,STH,1,4,1/1/2022,12/31/2022,212.06,,,385.0,717.0,2970.0,33.0,12045.0,,164.0,260.0,1322.0,33.0,,368.0,431.0,2396.0,27.0,9855.0,,164.0,260.0,1322.0,616737.0,4984549.0,1227093.0,2234386.0,15227429.0,32126787.0,743288.0,40540847.0,67248199.0,278034854.0,345283053.0,3994367.0,,15227429.0,,,,12918585.0,-6527280.0,,8632770.0,,8329883.0,11310670.0,1116352.0,155694.0,-55829217.0,,,68154.0,68154.0,-55761063.0,67071733.0,11310670.0,,38226.0,0.1181,1327213.0,,67248201.0,278034853.0,345283054.0,290666705.0,54616349.0,47354216.0,7262133.0,1904887.0,9167020.0,,9167020.0,0.117413,3672386.0,
743097,371307,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS,BOISE CITY,OK,73933,BEE,99937.0,R,CAH,1,9,1/1/2022,12/31/2022,38.2,,,758.0,8.0,775.0,25.0,9125.0,,82.0,4.0,146.0,25.0,,273.0,8.0,290.0,25.0,9125.0,,82.0,4.0,146.0,3348.0,,3348.0,62632.0,2093609.0,2089189.0,56718.0,4022258.0,1949129.0,3501582.0,5450711.0,,,,,,,3740065.0,-2977001.0,,2456448.0,,572785.0,3009347.0,120922.0,,277497.0,,,,,277497.0,2731850.0,3009347.0,,,,,,1997061.0,3846322.0,5843383.0,2258425.0,3584958.0,4182798.0,-597840.0,688421.0,90581.0,,90581.0,0.737933,387426.0,
743098,380091,KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015-,CLACKAMAS,38900.0,U,STH,1,2,1/1/2022,12/31/2022,1675.17,27.89,,4378.0,2957.0,76517.0,302.0,110230.0,,689.0,492.0,15944.0,302.0,,4026.0,2417.0,58447.0,242.0,88330.0,,689.0,492.0,15944.0,4948884.0,-167441.0,4873215.0,31109042.0,198617067.0,309399949.0,18628674.0,514308886.0,747830980.0,390233887.0,1138064867.0,76939905.0,,206686391.0,49585103.0,,,,,,,,,,,,,,,,,,,,,,,97152185.0,418290.0,,,,,,,,1.0,1.0,,1.0,0.451915,33213552.0,203.0
743099,380103,KAISER WESTSIDE MEDICAL CENTER,2875 NW STUCKI AVENUE,HILLSBORO,OR,97124-5806,WASHINGTON,38900.0,U,STH,1,2,1/1/2022,12/31/2022,723.01,8.22,,2450.0,1108.0,27471.0,122.0,44530.0,,389.0,274.0,6465.0,122.0,,2399.0,839.0,20854.0,102.0,37230.0,,389.0,274.0,6465.0,2725790.0,740973.0,3048854.0,13383930.0,83392931.0,140205162.0,9391188.0,229119651.0,212697266.0,312806520.0,525503786.0,32038700.0,,86231625.0,19377519.0,,,,,,,,,,,,,,,,,,,,,,,66732.0,,,,,,,,,1.0,1.0,,1.0,0.436,13438141.0,100.0
743141,450875,PHYSICIANS SURGICAL HOSPITAL,6819 PLUM CREEK,AMARILLO,TX,79124,POTTER,11100.0,U,STH,1,4,1/1/2022,12/31/2022,209.61,,,536.0,,1779.0,40.0,14600.0,,259.0,,839.0,40.0,,536.0,,1779.0,40.0,14600.0,,259.0,,839.0,741443.0,2293716.0,1196547.0,1198047.0,16047193.0,47644749.0,2770305.0,65690437.0,63413707.0,281301111.0,344714818.0,3770034.0,,16047193.0,297353.0,,,15366986.0,-1460840.0,,24615224.0,1215618.0,31892681.0,169477441.0,1456894.0,92261013.0,98710194.0,,,-2379227.0,-2379227.0,96330967.0,73146474.0,169477441.0,,,,1896085.0,,63413708.0,281301111.0,344714819.0,244025621.0,100689198.0,63691942.0,36997256.0,776305.0,37773561.0,,37773561.0,0.190565,1073084.0,22145.0
743148,31302,NORTHERN COCHISE COMMUNITY HOSPITAL,901 W REX ALLEN DRIVE,WILLCOX,AZ,85644-,COCHISE,43420.0,U,CAH,1,11,1/1/2022,12/31/2022,100.77,,,573.0,109.0,1093.0,24.0,8760.0,,63.0,39.0,160.0,24.0,,235.0,109.0,543.0,24.0,8760.0,,63.0,39.0,160.0,73503.0,2542795.0,1628968.0,2602986.0,6840573.0,12094707.0,667837.0,18666676.0,4750100.0,25494578.0,30244678.0,,,,,,,2720603.0,,57644.0,11469650.0,,1461771.0,15373420.0,655935.0,,720279.0,,67749.0,,67749.0,788028.0,14585392.0,15373420.0,,,,,,5049271.0,29686412.0,34735683.0,16427624.0,18308059.0,18935280.0,-627221.0,2874842.0,2247621.0,,2247621.0,0.617189,3898974.0,
743149,33040,DIGNITY HEALTH EAST VALLEY REHAB HOS,1515 WEST CHANDLER BOULEVARD,CHANDLER,AZ,85224,MARICOPA,38060.0,U,RH,5,5,1/1/2022,12/31/2022,156.7,,,10415.0,49.0,16875.0,50.0,18250.0,,887.0,6.0,1444.0,50.0,,10415.0,49.0,16875.0,50.0,18250.0,,887.0,6.0,1444.0,,,-209.0,-209.0,12998764.0,9334956.0,1231390.0,22422990.0,62705197.0,12582.0,62717779.0,1697810.0,,12998764.0,663860.0,,,4682902.0,-763754.0,,7978896.0,,3023828.0,20901302.0,707919.0,373937.0,2951441.0,,,956315.0,956315.0,3907756.0,16993546.0,20901302.0,,,,,,62705197.0,12582.0,62717779.0,32519486.0,30198293.0,22333720.0,7864573.0,205717.0,8070290.0,,8070290.0,0.357522,,
743151,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,1101 JACKSON ST  SW,GRAVETTE,AR,72736,,99904.0,R,CAH,1,4,1/1/2022,12/31/2022,300.82,,,2550.0,77.0,5605.0,25.0,9125.0,,71.0,15.0,254.0,25.0,,440.0,77.0,1446.0,25.0,9125.0,,71.0,15.0,254.0,1753991.0,5210359.0,4881509.0,9693131.0,21626624.0,37149029.0,391384.0,54496914.0,18652172.0,69671516.0,88323688.0,,,,,,,20384762.0,-9382961.0,,14371772.0,,9753327.0,28423380.0,1609051.0,8988984.0,20912603.0,,10257984.0,8275709.0,18533693.0,39446296.0,-11022916.0,28423380.0,,,,,,18988344.0,82045766.0,101034110.0,52459349.0,48574761.0,58775653.0,-10200892.0,5358576.0,-4842316.0,,-4842316.0,0.617014,459384.0,
743152,50072,KFH - WALNUT CREEK,1425 SOUTH MAIN STREET,WALNUT CREEK,CA,94596-,CONTRA COSTA,36084.0,U,STH,1,2,1/1/2022,12/31/2022,1494.65,4.69,,1589.0,597.0,54556.0,219.0,88605.0,,276.0,50.0,12000.0,219.0,,1447.0,216.0,40235.0,182.0,71776.0,,276.0,50.0,12000.0,4151528.0,4302752.0,5180170.0,15424176.0,246597958.0,509150453.0,11748653.0,573006233.0,1010657996.0,1386195270.0,2396853266.0,92162450.0,,243988243.0,86268075.0,,,,,,,,,,,,,,,,,,,,,,,78964425.0,49928.0,1010657996.0,1386195270.0,2396853266.0,1715836833.0,681016433.0,704437606.0,-23421173.0,10603577.0,-12817596.0,,-12817596.0,0.239066,16291389.0,4128.0
743154,50411,KFH - SOUTH BAY,25825 S. VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,31084.0,U,STH,1,2,1/1/2022,12/31/2022,1023.38,4.96,,2234.0,589.0,52155.0,257.0,93805.0,,399.0,114.0,12072.0,257.0,,2043.0,500.0,45062.0,227.0,82855.0,,399.0,114.0,12072.0,1799525.0,2519522.0,2408992.0,21836263.0,139346507.0,411567143.0,30258899.0,486158428.0,775626706.0,1234139030.0,2009765736.0,55958149.0,,129322611.0,84907268.0,,,,,,,,,,,,,,,,,,,,,,,60309976.0,47835.0,775626706.0,1234139030.0,2009765736.0,1446122585.0,563643151.0,538136740.0,25506411.0,1543170.0,27049581.0,,27049581.0,0.241898,22108444.0,
743155,50512,KFH - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94545,ALAMEDA,36084.0,U,STH,1,2,1/1/2022,12/31/2022,580.59,4.24,,1018.0,161.0,23106.0,100.0,36500.0,,142.0,20.0,4365.0,100.0,,870.0,137.0,20747.0,90.0,32850.0,,142.0,20.0,4365.0,1519463.0,3007198.0,2280140.0,10039749.0,87019408.0,219609644.0,9879165.0,291634452.0,408022273.0,744903254.0,1152925527.0,38323653.0,,108126601.0,59921842.0,,,,,,,,,,,,,,,,,,,,,,,39278825.0,21608.0,408022273.0,744903254.0,1152925527.0,856698399.0,296227128.0,315813454.0,-19586326.0,3783636.0,-15802690.0,,-15802690.0,0.252952,8091491.0,483.0
743156,50541,KFH - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,41884.0,U,STH,1,2,1/1/2022,12/31/2022,720.48,6.2,,973.0,317.0,29125.0,140.0,51100.0,,205.0,59.0,7835.0,140.0,,697.0,189.0,20514.0,120.0,43800.0,,205.0,59.0,7835.0,3691201.0,2903452.0,4521373.0,15602784.0,120432755.0,309104879.0,14752026.0,354336009.0,669155379.0,570102341.0,1239257720.0,48285995.0,,114039526.0,83195057.0,,,,,,,,,,,,,,,,,,,,,,,48600367.0,,669155379.0,570102341.0,1239257720.0,859569210.0,379688510.0,396788700.0,-17100190.0,4534462.0,-12565728.0,,-12565728.0,0.285926,12086590.0,
743157,50604,KFH- SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,SANTA CLARA,41940.0,U,STH,1,2,1/1/2022,12/31/2022,1066.85,33.19,,2036.0,444.0,47584.0,235.0,85775.0,,390.0,80.0,11328.0,235.0,,1732.0,369.0,38849.0,211.0,77015.0,,390.0,80.0,11328.0,2836377.0,6947336.0,4364589.0,15403463.0,176327598.0,425720167.0,5059785.0,453405601.0,904623184.0,1156584202.0,2061207386.0,68405011.0,,166148560.0,97728504.0,,,,,,,,,,,,,,,,,,,,,,,73386568.0,137648.0,904623184.0,1156584202.0,2061207386.0,1465872911.0,595334475.0,542649505.0,52684970.0,7746368.0,60431338.0,,60431338.0,0.219971,19350887.0,470.0
743159,60103,CENTURA AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DRIVE,LOUISVILLE,CO,80027,BOULDER,14500.0,U,STH,1,2,1/1/2022,12/31/2022,482.48,,,1606.0,4286.0,15863.0,108.0,37692.0,,490.0,1191.0,4183.0,108.0,,1267.0,1893.0,8547.0,74.0,25826.0,,490.0,1191.0,4183.0,4471289.0,2061503.0,4880614.0,6453595.0,57970305.0,104335088.0,7087704.0,129558338.0,244896317.0,474248926.0,719145243.0,10499799.0,,57970305.0,3883177.0,,,73991644.0,-44510238.0,,65052158.0,2535948.0,45250823.0,141195143.0,2760125.0,7041455.0,18460068.0,,31003416.0,,31003416.0,49463484.0,91731659.0,141195143.0,,342541.0,0.1782,5710757.0,,243503323.0,512070766.0,755574089.0,574292561.0,181281528.0,165972735.0,15308793.0,7608250.0,22917043.0,-129748.0,23046791.0,0.180156,10186259.0,97872.0
743160,60114,CENTURA PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,19740.0,U,STH,1,2,1/1/2022,12/31/2022,959.7,,,8902.0,5828.0,36705.0,162.0,59130.0,,1810.0,1152.0,8482.0,162.0,,7639.0,3164.0,29229.0,132.0,48180.0,,1810.0,1152.0,8482.0,7083337.0,7742028.0,8408959.0,23297155.0,102935970.0,203260286.0,22517546.0,235738231.0,690910654.0,839849991.0,1530760645.0,17382122.0,,102935970.0,14031190.0,,,169688263.0,-107232889.0,,167322345.0,389138.0,128848979.0,345383640.0,4230173.0,11061345.0,29263362.0,,50597837.0,,50597837.0,79861199.0,265522441.0,345383640.0,,354189.0,0.0645,19012228.0,,696218194.0,953852659.0,1650070853.0,1298553792.0,351517061.0,306196256.0,45320805.0,10234005.0,55554810.0,-328551.0,55883361.0,0.154001,16864427.0,341931.0
743161,70008,JOHNSON MEMORIAL HOSPITAL  INC.,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076,TOLLAND,25540.0,U,STH,1,1,10/1/2021,9/30/2022,204.17,,,1252.0,836.0,4555.0,44.0,16060.0,,365.0,230.0,1237.0,64.0,,1219.0,836.0,4255.0,37.0,13505.0,,365.0,230.0,1237.0,1039444.0,2703721.0,2128620.0,2818010.0,20292691.0,58744918.0,2442114.0,70545152.0,42702322.0,132165438.0,174867760.0,3337384.0,,20292691.0,,,,11401440.0,-5868904.0,255845.0,11741736.0,1056370.0,23810324.0,50503444.0,4506494.0,1457396.0,16493346.0,15777478.0,,546197.0,16323675.0,32817021.0,10149013.0,50503444.0,,67448.0,0.0773,4257268.0,,42470884.0,132165439.0,174636323.0,109007835.0,65628488.0,79037609.0,-13409121.0,2955088.0,-10454033.0,,-10454033.0,0.40342,15375405.0,
743166,103032,ENCOMPASS HEALTH REHABILITATION HOSP,1600 37TH STREET,VERO BEACH,FL,32960,INDIAN RIVER,42680.0,U,RH,5,4,1/1/2022,12/31/2022,180.05,,,15594.0,38.0,20799.0,80.0,29200.0,,1301.0,3.0,1709.0,80.0,,15594.0,38.0,20799.0,80.0,29200.0,,1301.0,3.0,1709.0,,,,,12899791.0,14731453.0,1178987.0,24555592.0,44071081.0,,44071081.0,2097427.0,,12899791.0,,,,4272100.0,-697015.0,,16398121.0,,4738274.0,27098634.0,1100044.0,2223314.0,3823072.0,,,2426255.0,2426255.0,6249327.0,20849307.0,27098634.0,,,,,,44071081.0,,44071081.0,11588972.0,32482109.0,27631244.0,4850865.0,142086.0,4992951.0,,4992951.0,,,
743167,103033,ENCOMPASS HEALTH REHABILITATION HOSP,1675 RIGGINS ROAD,TALLAHASSEE,FL,32308,LEON,45220.0,U,RH,5,4,1/1/2022,12/31/2022,147.37,,,9879.0,10.0,14957.0,76.0,27740.0,,833.0,1.0,1201.0,76.0,,9879.0,10.0,14957.0,76.0,27740.0,,833.0,1.0,1201.0,,,,,10216222.0,10134618.0,755880.0,18958273.0,32289435.0,,32289435.0,2784429.0,,10216222.0,,,,3705513.0,-685533.0,,-306740.0,,3947204.0,29770024.0,760888.0,457131.0,3001602.0,,,,,3001602.0,26768422.0,29770024.0,,,,,,32289437.0,,32289437.0,9206749.0,23082688.0,20350840.0,2731848.0,202118.0,2933966.0,,2933966.0,,,
743175,111334,CANDLER COUNTY HOSPITAL,400 CEDAR STREET,METTER,GA,30349-0597,CANDLER,99911.0,R,CAH,1,9,1/1/2022,12/31/2022,173.66,,,2026.0,258.0,5495.0,25.0,9125.0,,99.0,34.0,279.0,25.0,,197.0,40.0,733.0,19.0,6935.0,,99.0,34.0,279.0,628047.0,6506694.0,2643044.0,2661636.0,11130102.0,16631084.0,704339.0,26134381.0,17706021.0,67092984.0,84799005.0,,,,,,,18153078.0,-14341818.0,920675.0,10750196.0,9671558.0,,16817679.0,1007358.0,1434663.0,5150602.0,,1480118.0,,1480118.0,6630720.0,10186959.0,16817679.0,,,,,,18137438.0,72491533.0,90628971.0,58841638.0,31787333.0,27761184.0,4026149.0,7648753.0,11674902.0,6506694.0,5168208.0,0.308192,2168741.0,54857.0
743176,140143,ST. MARGARETS HEALTH - SPRING VALLEY,600 EAST FIRST ST,SPRING VALLEY,IL,61362,BUREAU,99914.0,R,STH,1,1,10/1/2021,9/30/2022,491.04,,,2764.0,811.0,5509.0,44.0,16060.0,,572.0,180.0,1213.0,44.0,,2442.0,673.0,4495.0,38.0,13870.0,,572.0,180.0,1213.0,604907.0,2728367.0,1410200.0,5769258.0,41236001.0,57988417.0,4683784.0,75905141.0,51383557.0,208772196.0,260155753.0,6596998.0,340865.0,42000233.0,5461568.0,,,43337171.0,-28596542.0,46672.0,31975298.0,,36338465.0,86587695.0,3342604.0,5275000.0,22574836.0,17857327.0,,2418921.0,20276248.0,42851084.0,43736611.0,86587695.0,,39907.0,0.0327,,,53689230.0,231012285.0,284701515.0,196639670.0,88061845.0,99224418.0,-11162573.0,5479652.0,-5682921.0,4136525.0,-9819446.0,0.291768,3989326.0,
743197,231314,MCKENZIE HEALTH SYSTEM,120 DELAWARE STREET,SANDUSKY,MI,48471,SANILAC,99923.0,R,CAH,1,2,10/1/2021,9/30/2022,138.81,,,486.0,,931.0,25.0,9125.0,,27.0,,57.0,25.0,,85.0,,191.0,25.0,9125.0,,27.0,,57.0,17330.0,926360.0,505548.0,2167143.0,13700476.0,13873346.0,442018.0,22365527.0,2482948.0,34971172.0,37454120.0,,,,,,,4250029.0,,,14731301.0,,9765296.0,21405748.0,1060287.0,1097295.0,4158073.0,,89922.0,,89922.0,4247995.0,17157753.0,21405748.0,,,,,,2548731.0,39164703.0,41713434.0,15961698.0,25751736.0,27573822.0,-1822086.0,3129494.0,1307408.0,17678.0,1289730.0,0.597145,1393225.0,
743203,290032,NORTHERN NEVADA MEDICAL CENTER,2375 EAST PRATER WAY,SPARKS,NV,89431,WASHOE,39900.0,U,STH,1,4,1/1/2022,12/31/2022,600.46,,,5922.0,1190.0,19692.0,88.0,32120.0,,1286.0,226.0,4702.0,124.0,,5214.0,940.0,16475.0,76.0,27740.0,,1286.0,226.0,4702.0,2244544.0,16015063.0,3718091.0,12098511.0,51957651.0,98736843.0,7933613.0,122480433.0,675709309.0,751246069.0,1426955378.0,9765661.0,,53535557.0,1673166.0,,,82900015.0,-56410005.0,,32141021.0,12761314.0,51312443.0,78727256.0,4193244.0,830435.0,12592330.0,,,,-97778200.0,-85185870.0,163913126.0,78727256.0,,243380.0,0.059,,,675709310.0,751246069.0,1426955379.0,1276172175.0,150783204.0,134965680.0,15817524.0,1329937.0,17147461.0,,17147461.0,0.085833,7413780.0,8497.0
743204,300011,ST. JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,3060,HILLSBOROUGH,31700.0,U,STH,1,2,1/1/2022,12/31/2022,1026.07,,,8222.0,136.0,20991.0,160.0,58400.0,,1740.0,31.0,4176.0,208.0,,7302.0,96.0,17533.0,145.0,52925.0,,1740.0,31.0,4176.0,1319897.0,4697743.0,2816862.0,6758611.0,99398870.0,172475943.0,4316646.0,217145062.0,202598550.0,485946097.0,688544647.0,21134126.0,,99398870.0,13395243.0,,,45794951.0,-11710083.0,1051030.0,41184763.0,,62128400.0,239592402.0,19941201.0,17656294.0,53389254.0,4054032.0,,76942106.0,80996138.0,134385392.0,105207010.0,239592402.0,,,,,,201396063.0,558349347.0,759745410.0,523504911.0,236240499.0,271874813.0,-35634314.0,-14346344.0,-49980658.0,,-49980658.0,0.315368,12537550.0,
743205,331304,MARGARETVILLE HOSPITAL,42084 STATE HIGHWAY,MARGARETVILLE,NY,12455,DELAWARE,99933.0,R,CAH,1,2,1/1/2022,12/31/2022,74.6,,,697.0,21.0,1527.0,15.0,5475.0,,41.0,3.0,100.0,97.0,,152.0,6.0,402.0,15.0,5475.0,,41.0,3.0,100.0,181466.0,456593.0,461989.0,4073180.0,10072687.0,17347538.0,517190.0,24977575.0,14203247.0,22806054.0,37009301.0,,,,,,,4181574.0,-2242567.0,607631.0,6894232.0,271673.0,19177238.0,11980569.0,1118027.0,160111.0,7666749.0,2424256.0,,685571.0,3109827.0,10776576.0,1120539.0,11980569.0,,,,,,14203247.0,22806054.0,37009301.0,21854676.0,15154625.0,27420225.0,-12265600.0,4049833.0,-8215767.0,-183582.0,-8032185.0,0.6749,2935283.0,13858.0
743207,350011,SANFORD MEDICAL CENTER - FARGO,801 BROADWAY NORTH,FARGO,ND,58102-3641,CASS,22020.0,R,STH,1,2,1/1/2022,12/31/2022,5765.54,89.73,,44593.0,33094.0,139606.0,493.0,187700.0,,8168.0,4259.0,24687.0,543.0,,37453.0,24862.0,105811.0,371.0,141359.0,,8168.0,4259.0,24687.0,17338123.0,31343226.0,27983739.0,61768930.0,641734852.0,1073484280.0,51612526.0,1075167267.0,1331772463.0,1840473875.0,3172246338.0,87278463.0,,664981197.0,121998054.0,,117552.0,236369215.0,,,262866612.0,145785788.0,345126614.0,973086025.0,2212544.0,4950790.0,31791992.0,,1294223.0,4687422.0,5981645.0,37773637.0,935312388.0,973086025.0,,3583648.0,0.1335,30064996.0,7553526.0,1328625745.0,2505987777.0,3834613522.0,2323898747.0,1510714775.0,1713856053.0,-203141278.0,275472482.0,72331204.0,9763600.0,62567604.0,0.338929,114102006.0,
